id,loan_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,total_acc,initial_list_status,last_fico_range_high,last_fico_range_low,application_type,estimated_default_prob,A_i,P_i,r_i,profit,selected,method,eta
140153135,24000, 60 months,14.47,564.31,C,C2,80000.0,debt_consolidation,11.94,1,0,14,w,699,695,Individual,0.420900859242477,24000,0.420900859242477,0.1447,2011.095496022726,1,PSO,36698075
140446382,6000, 36 months,14.47,206.44,C,C2,120000.0,home_improvement,18.49,0,2,16,w,734,730,Individual,0.420901428951037,6000,0.420901428951037,0.1447,502.7733793847097,1,PSO,36698075
140239746,16000, 36 months,14.47,550.51,C,C2,72000.0,debt_consolidation,21.03,0,1,24,w,674,670,Individual,0.420902984619437,16000,0.420902984619437,0.1447,1340.7254100090795,1,PSO,36698075
140598306,32550, 60 months,14.47,765.34,C,C2,160000.0,credit_card,17.48,1,0,21,w,739,735,Individual,0.420906119304574,32550,0.420906119304574,0.1447,2727.523491667246,1,PSO,36698075
140819274,8000, 36 months,14.47,275.26,C,C2,73000.0,debt_consolidation,13.28,0,0,12,w,674,670,Individual,0.420927317616582,8000,0.420927317616582,0.1447,670.3345371270448,1,PSO,36698075
140810875,10000, 36 months,14.47,344.07,C,C2,34500.0,debt_consolidation,10.12,0,0,8,w,664,660,Individual,0.420927756664329,10000,0.420927756664329,0.1447,837.9175361067159,1,PSO,36698075
140490582,26575, 36 months,14.47,914.35,C,C2,118000.0,credit_card,35.68,1,1,27,w,699,695,Individual,0.420932012810155,26575,0.420932012810155,0.1447,2226.749485609798,1,PSO,36698075
140123891,10000, 36 months,14.47,344.07,C,C2,40000.0,debt_consolidation,32.79,0,0,57,w,674,670,Individual,0.420949330010654,10000,0.420949330010654,0.1447,837.8863194745837,1,PSO,36698075
139753025,6000, 36 months,14.47,206.44,C,C2,130000.0,credit_card,11.29,0,0,27,w,644,640,Individual,0.420963057262733,6000,0.420963057262733,0.1447,502.71987368449527,1,PSO,36698075
138574330,5750, 36 months,14.47,197.84,C,C2,55000.0,credit_card,27.89,0,0,42,w,694,690,Individual,0.420969876433626,5750,0.420969876433626,0.1447,481.76753856031223,1,PSO,36698075
139581266,15000, 60 months,14.47,352.69,C,C2,125000.0,debt_consolidation,6.29,0,2,18,w,644,640,Individual,0.420971295441015,15000,0.420971295441015,0.1447,1256.781803245277,1,PSO,36698075
140407478,25000, 60 months,14.47,587.82,C,C2,55000.0,debt_consolidation,25.62,0,1,22,w,744,740,Individual,0.420977055846448,25000,0.420977055846448,0.1447,2094.6155004754737,1,PSO,36698075
139979517,8000, 36 months,14.47,275.26,C,C2,55000.0,debt_consolidation,25.01,0,0,32,w,689,685,Individual,0.420979407693652,8000,0.420979407693652,0.1447,670.2742376538285,1,PSO,36698075
139040711,25000, 60 months,14.47,587.82,C,C2,64000.0,credit_card,5.25,0,1,6,w,689,685,Individual,0.420983589366506,25000,0.420983589366506,0.1447,2094.591865466665,1,PSO,36698075
140647621,16000, 60 months,14.47,376.21,C,C2,64000.0,debt_consolidation,18.36,0,2,26,w,689,685,Individual,0.420993497123605,16000,0.420993497123605,0.1447,1340.5158554594295,1,PSO,36698075
140233838,10000, 60 months,14.47,235.13,C,C2,75000.0,other,25.87,0,1,19,w,679,675,Individual,0.421024388721653,10000,0.421024388721653,0.1447,837.7777095197682,1,PSO,36698075
140775586,5000, 36 months,14.47,172.04,C,C2,60000.0,debt_consolidation,12.28,0,0,20,w,669,665,Individual,0.421041902026049,5000,0.421041902026049,0.1447,418.8761838841536,1,PSO,36698075
140405621,10000, 36 months,14.47,344.07,C,C2,35826.0,debt_consolidation,26.77,0,0,22,w,704,700,Individual,0.421042740816586,10000,0.421042740816586,0.1447,837.7511540384,1,PSO,36698075
140630949,10000, 36 months,14.47,344.07,C,C2,185000.0,debt_consolidation,13.04,3,0,33,w,684,680,Individual,0.421047964498295,10000,0.421047964498295,0.1447,837.7435953709672,1,PSO,36698075
139389803,3200, 36 months,14.47,110.11,C,C2,130000.0,small_business,11.57,1,0,29,w,674,670,Individual,0.421051241645305,3200,0.421051241645305,0.1447,268.07643306855795,1,PSO,36698075
139674230,10000, 36 months,14.47,344.07,C,C2,70000.0,credit_card,1.71,0,2,10,w,664,660,Individual,0.421059719055423,10000,0.421059719055423,0.1447,837.7265865268029,1,PSO,36698075
139273794,10000, 60 months,14.47,235.13,C,C2,50000.0,debt_consolidation,21.12,0,0,14,w,649,645,Individual,0.421069980608975,10000,0.421069980608975,0.1447,837.7117380588131,1,PSO,36698075
140609699,20000, 60 months,14.47,470.26,C,C2,150000.0,other,34.33,0,0,30,w,709,705,Individual,0.42107171145673,20000,0.42107171145673,0.1447,1675.4184670442235,1,PSO,36698075
139538449,31225, 60 months,14.47,734.19,C,C2,110000.0,debt_consolidation,26.49,0,0,36,w,724,720,Individual,0.421077111244161,31225,0.421077111244161,0.1447,2615.722684042735,1,PSO,36698075
139673422,25000, 36 months,14.47,860.16,C,C2,223000.0,credit_card,20.62,3,0,25,w,659,655,Individual,0.421080654927878,25000,0.421080654927878,0.1447,2094.240730798401,1,PSO,36698075
140819486,5400, 36 months,14.47,185.8,C,C2,60000.0,debt_consolidation,9.28,0,0,11,w,669,665,Individual,0.421080857914958,5400,0.421080857914958,0.1447,452.3558392424102,1,PSO,36698075
139845232,15000, 36 months,14.47,516.1,C,C2,80000.0,other,7.53,0,2,7,w,669,665,Individual,0.421082241640778,15000,0.421082241640778,0.1447,1256.5409945186914,1,PSO,36698075
140674131,3000, 36 months,14.47,103.22,C,C2,55000.0,credit_card,3.8,0,1,24,w,659,655,Individual,0.421085306003801,3000,0.421085306003801,0.1447,251.30686866374998,1,PSO,36698075
139007776,5000, 36 months,14.47,172.04,C,C2,16000.0,credit_card,6.83,0,1,13,w,684,680,Individual,0.421086006043402,5000,0.421086006043402,0.1447,418.8442746275986,1,PSO,36698075
139632173,15000, 60 months,14.47,352.69,C,C2,50000.0,credit_card,16.44,0,3,22,w,704,700,Individual,0.421092872690208,15000,0.421092872690208,0.1447,1256.5179198259034,1,PSO,36698075
140901127,8500, 36 months,14.47,292.46,C,C2,80000.0,debt_consolidation,11.06,0,1,16,w,674,670,Individual,0.421093001421176,8500,0.421093001421176,0.1447,712.0266629020246,1,PSO,36698075
140760872,6000, 36 months,14.47,206.44,C,C2,53430.0,other,28.35,0,2,68,w,694,690,Individual,0.421093707926249,6000,0.421093707926249,0.1447,502.6064427784306,1,PSO,36698075
140607609,26500, 60 months,14.47,623.09,C,C2,79000.0,debt_consolidation,17.89,0,0,19,w,699,695,Individual,0.421100322249673,26500,0.421100322249673,0.1447,2219.8197593175164,1,PSO,36698075
139486284,10000, 60 months,14.47,235.13,C,C2,27000.0,debt_consolidation,12.27,0,0,6,w,629,625,Individual,0.421106851358568,10000,0.421106851358568,0.1447,837.658386084152,1,PSO,36698075
139554826,8000, 36 months,14.47,275.26,C,C2,62500.0,major_purchase,21.41,0,0,8,w,709,705,Individual,0.421112900230895,8000,0.421112900230895,0.1447,670.1197066927159,1,PSO,36698075
139592947,40000, 60 months,14.47,940.51,C,C2,330000.0,debt_consolidation,11.53,0,1,28,w,714,710,Individual,0.421121355870939,40000,0.421121355870939,0.1447,3350.549592219005,1,PSO,36698075
140973703,16000, 36 months,14.47,550.51,C,C2,111000.0,debt_consolidation,20.18,0,1,13,w,679,675,Individual,0.421121531829788,16000,0.421121531829788,0.1447,1340.2194295076745,1,PSO,36698075
140655786,5000, 36 months,14.47,172.04,C,C2,31700.0,credit_card,11.28,0,0,12,w,679,675,Individual,0.421126267564793,5000,0.421126267564793,0.1447,418.81514541687227,1,PSO,36698075
139795935,15000, 36 months,14.47,516.1,C,C2,90000.0,debt_consolidation,13.64,0,1,20,w,649,645,Individual,0.421128318834424,15000,0.421128318834424,0.1447,1256.4409839698828,1,PSO,36698075
139510668,30000, 60 months,14.47,705.38,C,C2,110000.0,debt_consolidation,19.95,0,0,22,w,714,710,Individual,0.421128584002761,30000,0.421128584002761,0.1447,2512.8808168440146,1,PSO,36698075
140320254,3000, 36 months,14.47,103.22,C,C2,103000.0,car,32.49,0,0,55,w,694,690,Individual,0.421135994948535,3000,0.421135994948535,0.1447,251.28486459284096,1,PSO,36698075
139517649,10000, 36 months,14.47,344.07,C,C2,100000.0,debt_consolidation,10.97,1,0,20,w,659,655,Individual,0.421144579209812,10000,0.421144579209812,0.1447,837.6037938834019,1,PSO,36698075
141021343,20000, 36 months,14.47,688.13,C,C2,180000.0,debt_consolidation,37.38,0,1,46,w,669,665,Individual,0.421158339858066,20000,0.421158339858066,0.1447,1675.1677644507567,1,PSO,36698075
139515312,5500, 36 months,14.47,189.24,C,C2,59000.0,debt_consolidation,21.77,0,0,15,w,709,705,Individual,0.421167255284831,5500,0.421167255284831,0.1447,460.66403988156725,1,PSO,36698075
140349193,25000, 60 months,14.47,587.82,C,C2,200000.0,major_purchase,23.85,1,1,35,w,719,715,Individual,0.421170016480022,25000,0.421170016480022,0.1447,2093.9174653835203,1,PSO,36698075
141091783,11000, 36 months,14.47,378.47,C,C2,75000.0,debt_consolidation,14.02,0,2,20,w,689,685,Individual,0.421170628305287,11000,0.421170628305287,0.1447,921.3227109264747,1,PSO,36698075
139649239,10450, 60 months,14.47,245.71,C,C2,65000.0,debt_consolidation,36.48,0,1,42,w,684,680,Individual,0.421175435907739,10450,0.421175435907739,0.1447,875.2493057323692,1,PSO,36698075
140314844,7975, 36 months,14.47,274.4,C,C2,66000.0,debt_consolidation,18.09,0,0,21,w,674,670,Individual,0.421182589414992,7975,0.421182589414992,0.1447,667.945162510414,1,PSO,36698075
140811237,16000, 60 months,14.47,376.21,C,C2,40000.0,debt_consolidation,26.88,1,0,11,w,724,720,Individual,0.421185767811508,16000,0.421185767811508,0.1447,1340.0707103627965,1,PSO,36698075
139975930,10000, 60 months,14.47,235.13,C,C2,46260.0,credit_card,19.43,0,2,26,w,664,660,Individual,0.421188150097256,10000,0.421188150097256,0.1447,837.5407468092704,1,PSO,36698075
139924007,10000, 36 months,14.47,344.07,C,C2,54000.0,credit_card,12.16,0,0,8,w,664,660,Individual,0.42119894965477,10000,0.42119894965477,0.1447,837.5251198495478,1,PSO,36698075
140735483,18000, 60 months,14.47,423.23,C,C2,130000.0,debt_consolidation,21.61,0,1,25,w,679,675,Individual,0.421212456550778,18000,0.421212456550778,0.1447,1507.5100356678436,1,PSO,36698075
140820467,7000, 36 months,14.47,240.85,C,C2,35000.0,credit_card,14.57,0,1,14,w,699,695,Individual,0.421230341011739,7000,0.421230341011739,0.1447,586.2357875892095,1,PSO,36698075
139155618,8000, 36 months,14.47,275.26,C,C2,80000.0,debt_consolidation,16.11,0,0,8,w,684,680,Individual,0.421232056611202,8000,0.421232056611202,0.1447,669.9817712668726,1,PSO,36698075
140762091,21000, 36 months,14.47,722.54,C,C2,60000.0,credit_card,27.16,0,0,12,w,669,665,Individual,0.421232644202004,21000,0.421232644202004,0.1447,1758.7003640633704,1,PSO,36698075
139358077,10000, 36 months,14.47,344.07,C,C2,46000.0,credit_card,12.37,0,0,15,w,654,650,Individual,0.42123328380097,10000,0.42123328380097,0.1447,837.4754383399965,1,PSO,36698075
140808806,30000, 60 months,14.47,705.38,C,C2,225000.0,debt_consolidation,18.22,0,2,48,w,694,690,Individual,0.421236542470077,30000,0.421236542470077,0.1447,2512.4121691373957,1,PSO,36698075
139596026,11200, 36 months,14.47,385.36,C,C2,33700.0,car,31.16,0,0,24,w,709,705,Individual,0.421238430504187,11200,0.421238430504187,0.1447,937.9641499876944,1,PSO,36698075
139978288,20000, 60 months,14.47,470.26,C,C2,142635.0,credit_card,24.38,0,0,10,w,699,695,Individual,0.421241318020197,20000,0.421241318020197,0.1447,1674.9276256495496,1,PSO,36698075
140705834,6000, 36 months,14.47,206.44,C,C2,40100.0,debt_consolidation,34.57,0,1,40,w,739,735,Individual,0.421246186923484,6000,0.421246186923484,0.1447,502.47406051303113,1,PSO,36698075
140689534,25000, 60 months,14.47,587.82,C,C2,75000.0,debt_consolidation,22.99,0,0,16,w,714,710,Individual,0.421249472899561,25000,0.421249472899561,0.1447,2093.630031785838,1,PSO,36698075
140404125,19500, 60 months,14.47,458.5,C,C2,152000.0,debt_consolidation,30.55,0,0,23,w,699,695,Individual,0.421253474503722,19500,0.421253474503722,0.1447,1633.0201336665727,1,PSO,36698075
139005986,12000, 36 months,14.47,412.88,C,C2,35000.0,home_improvement,23.59,0,0,6,w,704,700,Individual,0.421258434928201,12000,0.421258434928201,0.1447,1004.9268535906718,1,PSO,36698075
139307729,14500, 36 months,14.47,498.9,C,C2,50000.0,debt_consolidation,16.01,0,1,9,w,679,675,Individual,0.421265461326116,14500,0.421265461326116,0.1447,1214.27187231861,1,PSO,36698075
139389052,10000, 60 months,14.47,235.13,C,C2,64500.0,home_improvement,34.08,0,0,23,w,679,675,Individual,0.421283039577727,10000,0.421283039577727,0.1447,837.403441731029,1,PSO,36698075
140578594,25000, 60 months,14.47,587.82,C,C2,87000.0,home_improvement,27.18,0,1,29,w,729,725,Individual,0.421285439486128,25000,0.421285439486128,0.1447,2093.4999226589316,1,PSO,36698075
140231052,22000, 60 months,14.47,517.28,C,C2,88000.0,debt_consolidation,27.6,0,0,46,w,669,665,Individual,0.421293117683443,22000,0.421293117683443,0.1447,1842.2554891665272,1,PSO,36698075
139938685,35000, 60 months,14.47,822.95,C,C2,105000.0,medical,3.1,0,2,7,w,734,730,Individual,0.421302463497383,35000,0.421302463497383,0.1447,2930.813673617504,1,PSO,36698075
140064811,7200, 36 months,14.47,247.73,C,C2,32332.0,house,23.65,0,0,12,w,714,710,Individual,0.42130426453568,7200,0.42130426453568,0.1447,602.9083650361472,1,PSO,36698075
139638626,40000, 60 months,14.47,940.51,C,C2,131000.0,debt_consolidation,10.67,0,0,27,w,709,705,Individual,0.421310081791919,40000,0.421310081791919,0.1447,3349.4572465883725,1,PSO,36698075
140768500,35000, 60 months,14.47,822.95,C,C2,65000.0,credit_card,15.84,0,0,14,w,734,730,Individual,0.421320154573142,35000,0.421320154573142,0.1447,2930.724077164322,1,PSO,36698075
139289729,15000, 60 months,14.47,352.69,C,C2,50000.0,debt_consolidation,39.68,0,0,23,w,724,720,Individual,0.421320406418465,15000,0.421320406418465,0.1447,1256.0240578687217,1,PSO,36698075
140484093,35000, 36 months,14.47,1204.23,C,C2,75000.0,credit_card,25.87,0,2,19,w,634,630,Individual,0.42132370644044,35000,0.42132370644044,0.1447,2930.7060887323914,1,PSO,36698075
140100425,24000, 60 months,14.47,564.31,C,C2,135000.0,debt_consolidation,21.27,1,1,41,w,699,695,Individual,0.421324825996721,24000,0.421324825996721,0.1447,2009.6231442785872,1,PSO,36698075
138965505,24000, 60 months,14.47,564.31,C,C2,70000.0,home_improvement,25.0,0,0,11,w,724,720,Individual,0.421328621275635,24000,0.421328621275635,0.1447,2009.6099640339748,1,PSO,36698075
140387969,26400, 60 months,14.47,620.74,C,C2,123000.0,debt_consolidation,10.33,0,1,20,w,679,675,Individual,0.421338270563095,26400,0.421338270563095,0.1447,2210.534099387332,1,PSO,36698075
140712446,10000, 36 months,14.47,344.07,C,C2,105000.0,credit_card,11.86,0,2,16,w,684,680,Individual,0.421345693109938,10000,0.421345693109938,0.1447,837.3127820699198,1,PSO,36698075
140673794,10000, 36 months,14.47,344.07,C,C2,41000.0,debt_consolidation,27.78,0,1,24,w,719,715,Individual,0.421346046045111,10000,0.421346046045111,0.1447,837.3122713727242,1,PSO,36698075
141066254,7500, 36 months,14.47,258.05,C,C2,34000.0,debt_consolidation,26.61,0,0,21,w,709,705,Individual,0.421348765570864,7500,0.421348765570864,0.1447,627.9812521642199,1,PSO,36698075
140343381,3500, 36 months,14.47,120.43,C,C2,69785.0,vacation,23.32,0,2,51,w,704,700,Individual,0.421361245800617,3500,0.421361245800617,0.1447,293.0515970642775,1,PSO,36698075
140291697,7000, 36 months,14.47,240.85,C,C2,60000.0,debt_consolidation,9.44,1,0,8,w,684,680,Individual,0.421366314024863,7000,0.421366314024863,0.1447,586.0980605242163,1,PSO,36698075
140557585,32000, 60 months,14.47,752.41,C,C2,63000.0,debt_consolidation,11.41,0,1,17,w,719,715,Individual,0.421371361088695,32000,0.421371361088695,0.1447,2679.2820496149066,1,PSO,36698075
140566169,5000, 36 months,14.47,172.04,C,C2,32000.0,debt_consolidation,12.04,0,2,12,w,719,715,Individual,0.42137900378609,5000,0.42137900378609,0.1447,418.63229076076385,1,PSO,36698075
139880414,17100, 36 months,14.47,588.35,C,C2,38000.0,credit_card,15.19,0,0,5,w,649,645,Individual,0.421380882282669,17100,0.421380882282669,0.1447,1431.717786306232,1,PSO,36698075
139936951,14000, 36 months,14.47,481.69,C,C2,175000.0,debt_consolidation,6.54,0,0,14,w,599,595,Individual,0.421383377827734,14000,0.421383377827734,0.1447,1172.1615531965763,1,PSO,36698075
140366889,8600, 36 months,14.47,295.9,C,C2,75000.0,debt_consolidation,27.3,0,0,13,w,714,710,Individual,0.421402018930523,8600,0.421402018930523,0.1447,720.0188996024785,1,PSO,36698075
140093624,15000, 36 months,14.47,516.1,C,C2,80000.0,credit_card,22.34,0,1,16,w,684,680,Individual,0.421415464518383,15000,0.421415464518383,0.1447,1255.8177342628496,1,PSO,36698075
139729745,3000, 36 months,14.47,103.22,C,C2,42200.0,credit_card,17.33,0,0,18,w,694,690,Individual,0.421416682436721,3000,0.421416682436721,0.1447,251.16301815421943,1,PSO,36698075
138344223,25000, 60 months,14.47,587.82,C,C2,58000.0,credit_card,38.13,0,0,30,w,749,745,Individual,0.421419792938663,25000,0.421419792938663,0.1447,2093.0138990443866,1,PSO,36698075
140382492,13000, 36 months,14.47,447.29,C,C2,52000.0,debt_consolidation,38.47,0,0,14,w,739,735,Individual,0.421452333892686,13000,0.421452333892686,0.1447,1088.3060147144683,1,PSO,36698075
140732147,3000, 36 months,14.47,103.22,C,C2,72000.0,credit_card,21.48,0,0,16,w,709,705,Individual,0.421460243762549,3000,0.421460243762549,0.1447,251.14410818267746,1,PSO,36698075
139343071,10000, 36 months,14.47,344.07,C,C2,45000.0,debt_consolidation,14.37,0,0,20,w,649,645,Individual,0.421470279763424,10000,0.421470279763424,0.1447,837.1325051823254,1,PSO,36698075
139924708,25000, 60 months,14.47,587.82,C,C2,60000.0,debt_consolidation,20.86,0,1,35,w,694,690,Individual,0.42147826100534,25000,0.42147826100534,0.1447,2092.8023908131822,1,PSO,36698075
139786432,3600, 36 months,14.47,123.87,C,C2,98250.0,home_improvement,18.52,0,0,24,w,679,675,Individual,0.421488789312571,3600,0.421488789312571,0.1447,301.35805987129555,1,PSO,36698075
140557774,7000, 36 months,14.47,240.85,C,C2,27000.0,credit_card,24.98,1,0,12,w,739,735,Individual,0.421488979517604,7000,0.421488979517604,0.1447,585.973812646619,1,PSO,36698075
139848619,6000, 36 months,14.47,206.44,C,C2,55000.0,credit_card,14.25,0,1,14,w,694,690,Individual,0.42149855059444,6000,0.42149855059444,0.1447,502.2549583739072,1,PSO,36698075
139833132,2000, 36 months,14.47,68.82,C,C2,23217.12,debt_consolidation,13.84,0,0,9,w,699,695,Individual,0.421501885570284,2000,0.421501885570284,0.1447,167.4173543159598,1,PSO,36698075
140289168,5000, 36 months,14.47,172.04,C,C2,50000.0,other,25.47,1,0,23,w,729,725,Individual,0.421507210192284,5000,0.421507210192284,0.1447,418.5395334258825,1,PSO,36698075
139276787,15000, 36 months,14.47,516.1,C,C2,50000.0,debt_consolidation,28.44,0,0,12,w,694,690,Individual,0.421509766032667,15000,0.421509766032667,0.1447,1255.6130528260962,1,PSO,36698075
139653602,17000, 60 months,14.47,399.72,C,C2,90000.0,debt_consolidation,23.96,0,2,37,w,684,680,Individual,0.421516456299532,17000,0.421516456299532,0.1447,1423.0116691487813,1,PSO,36698075
140957498,6000, 36 months,14.47,206.44,C,C2,52000.0,credit_card,25.32,0,0,15,w,714,710,Individual,0.421519339005656,6000,0.421519339005656,0.1447,502.2369098752895,1,PSO,36698075
139997023,20000, 60 months,14.47,470.26,C,C2,75000.0,debt_consolidation,21.87,0,1,31,w,679,675,Individual,0.42152715686346,20000,0.42152715686346,0.1447,1674.100408037147,1,PSO,36698075
140985607,10000, 36 months,14.47,344.07,C,C2,70000.0,debt_consolidation,27.17,0,0,14,w,704,700,Individual,0.4215289617524,10000,0.4215289617524,0.1447,837.0475923442771,1,PSO,36698075
140034164,32400, 60 months,14.47,761.81,C,C2,126000.0,debt_consolidation,8.95,0,0,27,w,664,660,Individual,0.421532291537974,32400,0.421532291537974,0.1447,2712.018588228347,1,PSO,36698075
139756395,20000, 36 months,14.47,688.13,C,C2,28000.0,debt_consolidation,21.43,0,1,9,w,674,670,Individual,0.421534140601509,20000,0.421534140601509,0.1447,1674.0801970992331,1,PSO,36698075
140879475,12000, 36 months,14.47,412.88,C,C2,80000.0,debt_consolidation,26.21,1,0,23,w,699,695,Individual,0.421536053560007,12000,0.421536053560007,0.1447,1004.4447965984039,1,PSO,36698075
140321363,6000, 36 months,14.47,206.44,C,C2,70000.0,debt_consolidation,9.34,0,0,9,w,659,655,Individual,0.421542236167621,6000,0.421542236167621,0.1447,502.21703055927145,1,PSO,36698075
139505790,12000, 36 months,14.47,412.88,C,C2,80000.0,debt_consolidation,20.97,0,0,18,w,664,660,Individual,0.421544600385054,12000,0.421544600385054,0.1447,1004.4299558913921,1,PSO,36698075
141017398,22000, 36 months,14.47,756.94,C,C2,100000.0,small_business,7.18,1,0,15,w,594,590,Individual,0.421547024359908,22000,0.421547024359908,0.1447,1841.447202652669,1,PSO,36698075
139821211,8500, 36 months,14.47,292.46,C,C2,66258.0,moving,26.66,0,0,26,w,689,685,Individual,0.421568311383511,8500,0.421568311383511,0.1447,711.4420554138508,1,PSO,36698075
139258420,39000, 60 months,14.47,917.0,C,C2,100000.0,debt_consolidation,17.65,0,1,28,w,749,745,Individual,0.421575721387712,39000,0.421575721387712,0.1447,3264.2217314927243,1,PSO,36698075
139593190,12000, 60 months,14.47,282.16,C,C2,51580.0,credit_card,28.04,0,1,21,w,684,680,Individual,0.421583389188143,12000,0.421583389188143,0.1447,1004.3626030137084,1,PSO,36698075
140705371,20000, 36 months,14.47,688.13,C,C2,35000.0,debt_consolidation,22.12,0,1,19,w,659,655,Individual,0.421592108905713,20000,0.421592108905713,0.1447,1673.9124368268663,1,PSO,36698075
139958634,12000, 36 months,14.47,412.88,C,C2,70000.0,debt_consolidation,18.05,0,1,21,w,669,665,Individual,0.421606441724608,12000,0.421606441724608,0.1447,1004.3225745893908,1,PSO,36698075
141105575,6000, 36 months,14.47,206.44,C,C2,134000.0,major_purchase,10.21,0,1,16,w,664,660,Individual,0.421615461326523,6000,0.421615461326523,0.1447,502.15345647631267,1,PSO,36698075
140236829,21000, 60 months,14.47,493.77,C,C2,55000.0,debt_consolidation,30.7,0,0,20,w,714,710,Individual,0.421618799646436,21000,0.421618799646436,0.1447,1757.5269535143748,1,PSO,36698075
140986360,4500, 36 months,14.47,154.83,C,C2,40000.0,other,34.02,0,0,43,w,709,705,Individual,0.421630868997529,4500,0.421630868997529,0.1447,376.605059652259,1,PSO,36698075
139944982,3000, 36 months,14.47,103.22,C,C2,130000.0,other,13.71,2,0,22,w,704,700,Individual,0.421638095639008,3000,0.421638095639008,0.1447,251.06690268310663,1,PSO,36698075
140923192,26825, 60 months,14.47,630.73,C,C2,90694.0,debt_consolidation,24.65,0,0,41,w,679,675,Individual,0.421661086923851,26825,0.421661086923851,0.1447,2244.8673123708354,1,PSO,36698075
140352792,33000, 60 months,14.47,775.92,C,C2,85000.0,credit_card,21.01,0,0,18,w,729,725,Individual,0.421676968276444,33000,0.421676968276444,0.1447,2761.5503087831516,1,PSO,36698075
140116670,2400, 36 months,14.47,82.58,C,C2,90000.0,debt_consolidation,17.61,0,0,26,w,674,670,Individual,0.421687543795468,2400,0.421687543795468,0.1447,200.83634979070987,1,PSO,36698075
138122019,30000, 60 months,14.47,705.38,C,C2,95000.0,debt_consolidation,34.87,0,0,30,w,749,745,Individual,0.421691685596418,30000,0.421691685596418,0.1447,2510.436392825949,1,PSO,36698075
140617254,35000, 60 months,14.47,822.95,C,C2,285000.0,debt_consolidation,18.76,0,0,23,w,699,695,Individual,0.421692696066609,35000,0.421692696066609,0.1447,2928.8373407706586,1,PSO,36698075
139332470,8850, 36 months,14.47,304.5,C,C2,225000.0,debt_consolidation,13.43,1,0,16,w,654,650,Individual,0.421698467121893,8850,0.421698467121893,0.1447,740.5700514960392,1,PSO,36698075
138779853,10000, 36 months,14.47,344.07,C,C2,35500.0,debt_consolidation,18.32,0,0,5,w,684,680,Individual,0.421699664742662,10000,0.421699664742662,0.1447,836.800585117368,1,PSO,36698075
139786600,20000, 36 months,14.47,688.13,C,C2,100000.0,debt_consolidation,21.89,3,0,16,w,699,695,Individual,0.421707453160649,20000,0.421707453160649,0.1447,1673.5786305530817,1,PSO,36698075
139881089,10000, 36 months,14.47,344.07,C,C2,40000.0,credit_card,17.49,0,1,16,w,684,680,Individual,0.421712468819009,10000,0.421712468819009,0.1447,836.7820576188939,1,PSO,36698075
139101070,24800, 60 months,14.47,583.12,C,C2,65000.0,credit_card,29.93,0,0,27,w,714,710,Individual,0.421714459718541,24800,0.421714459718541,0.1447,2075.2123584324327,1,PSO,36698075
140018470,7000, 36 months,14.47,240.85,C,C2,60000.0,home_improvement,18.87,2,1,32,w,719,715,Individual,0.421720225379807,7000,0.421720225379807,0.1447,585.7395837127934,1,PSO,36698075
141047305,5000, 36 months,14.47,172.04,C,C2,27000.0,debt_consolidation,9.33,0,0,9,w,664,660,Individual,0.421723464102711,5000,0.421723464102711,0.1447,418.38307372168856,1,PSO,36698075
139062730,30000, 60 months,14.47,705.38,C,C2,80000.0,credit_card,34.65,0,0,30,w,749,745,Individual,0.421729650482307,30000,0.421729650482307,0.1447,2510.2715872563053,1,PSO,36698075
138350410,31000, 60 months,14.47,728.9,C,C2,201000.0,credit_card,16.53,0,0,21,w,684,680,Individual,0.421729767746251,31000,0.421729767746251,0.1447,2593.946780820642,1,PSO,36698075
140411603,3000, 36 months,14.47,103.22,C,C2,63000.0,vacation,21.16,0,0,12,w,709,705,Individual,0.421744271783717,3000,0.421744271783717,0.1447,251.02081161868844,1,PSO,36698075
140349146,20000, 60 months,14.47,470.26,C,C2,57000.0,debt_consolidation,22.0,0,1,20,w,694,690,Individual,0.42175027191719,20000,0.42175027191719,0.1447,1673.4547130716523,1,PSO,36698075
140803234,7050, 36 months,14.47,242.57,C,C2,90000.0,home_improvement,20.64,1,0,41,w,664,660,Individual,0.421751459816521,7050,0.421751459816521,0.1447,589.8915745400733,1,PSO,36698075
140894500,6000, 36 months,14.47,206.44,C,C2,85000.0,vacation,27.26,0,0,27,w,694,690,Individual,0.421758237343511,6000,0.421758237343511,0.1447,502.0294983383638,1,PSO,36698075
140346388,4000, 36 months,14.47,137.63,C,C2,24000.0,debt_consolidation,20.95,0,0,24,w,689,685,Individual,0.421770341587196,4000,0.421770341587196,0.1447,334.6793262893309,1,PSO,36698075
140834058,30000, 60 months,14.47,705.38,C,C2,175000.0,home_improvement,13.66,0,1,29,w,679,675,Individual,0.421774398923612,30000,0.421774398923612,0.1447,2510.0773342726,1,PSO,36698075
140326112,30000, 60 months,14.47,705.38,C,C2,185000.0,credit_card,14.13,0,1,39,w,664,660,Individual,0.421776527672352,30000,0.421776527672352,0.1447,2510.06809337432,1,PSO,36698075
140630225,16000, 36 months,14.47,550.51,C,C2,38000.0,home_improvement,31.55,0,3,23,w,744,740,Individual,0.421777303316791,16000,0.421777303316791,0.1447,1338.7011873609656,1,PSO,36698075
