id,loan_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,total_acc,initial_list_status,last_fico_range_high,last_fico_range_low,application_type,estimated_default_prob,A_i,P_i,r_i,profit,selected,method,eta
139787636,8000, 36 months,14.47,275.26,C,C2,52000.0,other,3.28,0,0,44,w,644,640,Individual,0.418259112317882,8000,0.418259112317882,0.1447,673.4232515808197,1,Gurobi,47556800.0
140904662,7000, 36 months,14.47,240.85,C,C2,50000.0,debt_consolidation,2.76,0,0,4,w,709,705,Individual,0.418260449443366,7000,0.418260449443366,0.1447,589.2439907588147,1,Gurobi,47556800.0
140837358,9500, 36 months,14.47,326.87,C,C2,28308.0,debt_consolidation,15.47,0,0,8,w,744,740,Individual,0.418262513713859,9500,0.418262513713859,0.1447,799.6854355232439,1,Gurobi,47556800.0
140706024,10000, 36 months,14.47,344.07,C,C2,40414.4,debt_consolidation,11.67,1,0,17,w,734,730,Individual,0.418267907246928,10000,0.418267907246928,0.1447,841.7663382136951,1,Gurobi,47556800.0
139803517,28800, 60 months,14.47,677.17,C,C2,175000.0,debt_consolidation,19.59,0,1,27,w,774,770,Individual,0.418271263180834,28800,0.418271263180834,0.1447,2424.273068670719,1,Gurobi,47556800.0
140495020,20000, 60 months,14.47,470.26,C,C2,60000.0,other,10.96,0,1,14,w,734,730,Individual,0.418274156609316,20000,0.418274156609316,0.1447,1683.5145907726396,1,Gurobi,47556800.0
140239959,24000, 36 months,14.47,825.76,C,C2,150000.0,debt_consolidation,7.73,0,0,12,w,634,630,Individual,0.418278251787147,24000,0.418278251787147,0.1447,2020.2032871935955,1,Gurobi,47556800.0
140225763,16500, 36 months,14.47,567.71,C,C2,55980.0,credit_card,15.37,0,0,19,w,694,690,Individual,0.418280212805499,16500,0.418280212805499,0.1447,1388.8850779162308,1,Gurobi,47556800.0
139670905,23000, 60 months,14.47,540.8,C,C2,80000.0,credit_card,26.14,0,0,29,w,759,755,Individual,0.418291925742634,23000,0.418291925742634,0.1447,1935.9826419359395,1,Gurobi,47556800.0
140694191,7000, 36 months,14.47,240.85,C,C2,65000.0,home_improvement,14.92,0,0,23,w,724,720,Individual,0.418293049778555,7000,0.418293049778555,0.1447,589.2109698793015,1,Gurobi,47556800.0
140820327,20000, 60 months,14.47,470.26,C,C2,42000.0,debt_consolidation,10.57,0,0,10,w,719,715,Individual,0.41829880186543,20000,0.41829880186543,0.1447,1683.4432674014454,1,Gurobi,47556800.0
141058683,12000, 36 months,14.47,412.88,C,C2,40000.0,other,10.32,0,0,16,w,699,695,Individual,0.418304028668149,12000,0.418304028668149,0.1447,1010.0568846206261,1,Gurobi,47556800.0
140382997,10000, 60 months,14.47,235.13,C,C2,45000.0,home_improvement,26.19,0,1,30,w,724,720,Individual,0.418304197125152,10000,0.418304197125152,0.1447,841.713826759905,1,Gurobi,47556800.0
139557143,20000, 60 months,14.47,470.26,C,C2,110000.0,debt_consolidation,14.28,0,2,35,w,729,725,Individual,0.418305037590676,20000,0.418305037590676,0.1447,1683.4252212125832,1,Gurobi,47556800.0
140278683,15000, 60 months,14.47,352.69,C,C2,52000.0,credit_card,24.3,0,0,16,w,739,735,Individual,0.418309201339394,15000,0.418309201339394,0.1447,1262.5598784928454,1,Gurobi,47556800.0
140845441,14400, 36 months,14.47,495.46,C,C2,138500.0,credit_card,13.4,0,0,10,w,699,695,Individual,0.418328836070044,14400,0.418328836070044,0.1447,1212.0165708575707,1,Gurobi,47556800.0
140566132,11200, 60 months,14.47,263.35,C,C2,35000.0,debt_consolidation,13.16,0,0,26,w,664,660,Individual,0.418353566138834,11200,0.418353566138834,0.1447,942.63947657276,1,Gurobi,47556800.0
139474309,12000, 60 months,14.47,282.16,C,C2,85000.0,debt_consolidation,16.1,3,0,46,w,709,705,Individual,0.418361399514835,12000,0.418361399514835,0.1447,1009.9572658824405,1,Gurobi,47556800.0
141053411,28000, 60 months,14.47,658.36,C,C2,120000.0,debt_consolidation,13.24,0,2,41,w,749,745,Individual,0.41837292517471,28000,0.41837292517471,0.1447,2356.520256362145,1,Gurobi,47556800.0
139880230,15000, 60 months,14.47,352.69,C,C2,80000.0,debt_consolidation,11.36,0,2,21,w,719,715,Individual,0.41837383001725,15000,0.41837383001725,0.1447,1262.4196019475592,1,Gurobi,47556800.0
140290685,12000, 60 months,14.47,282.16,C,C2,96000.0,other,21.81,0,0,29,w,689,685,Individual,0.418385495788552,12000,0.418385495788552,0.1447,1009.9154251127583,1,Gurobi,47556800.0
139515329,30000, 36 months,14.47,1032.2,C,C2,125000.0,credit_card,33.32,1,0,29,w,704,700,Individual,0.418411630826549,30000,0.418411630826549,0.1447,2524.675110581951,1,Gurobi,47556800.0
139232781,21000, 60 months,14.47,493.77,C,C2,29000.0,debt_consolidation,3.15,0,1,4,w,724,720,Individual,0.418431178791597,21000,0.418431178791597,0.1447,1767.2131770059739,1,Gurobi,47556800.0
140569160,21000, 60 months,14.47,493.77,C,C2,55000.0,credit_card,10.6,0,0,7,w,724,720,Individual,0.418434625046639,21000,0.418434625046639,0.1447,1767.202704870778,1,Gurobi,47556800.0
140122280,16000, 60 months,14.47,376.21,C,C2,75000.0,credit_card,12.53,1,0,23,w,704,700,Individual,0.418437210250787,16000,0.418437210250787,0.1447,1346.434170827378,1,Gurobi,47556800.0
140348775,10000, 36 months,14.47,344.07,C,C2,47000.0,debt_consolidation,12.28,0,0,27,w,694,690,Individual,0.418438498438025,10000,0.418438498438025,0.1447,841.5194927601779,1,Gurobi,47556800.0
140687437,18000, 60 months,14.47,423.23,C,C2,128500.0,debt_consolidation,29.41,0,0,46,w,714,710,Individual,0.418442430703778,18000,0.418442430703778,0.1447,1514.72484498894,1,Gurobi,47556800.0
140340920,20000, 60 months,14.47,470.26,C,C2,32000.0,debt_consolidation,2.96,0,0,9,w,689,685,Individual,0.418448803002503,20000,0.418448803002503,0.1447,1683.0091641107565,1,Gurobi,47556800.0
140308998,25500, 60 months,14.47,599.58,C,C2,87252.0,credit_card,13.3,1,0,32,w,734,730,Individual,0.418448932522395,25500,0.418448932522395,0.1447,2145.8362063322406,1,Gurobi,47556800.0
139886575,20000, 36 months,14.47,688.13,C,C2,60000.0,credit_card,11.48,1,0,34,w,659,655,Individual,0.41846181816537,20000,0.41846181816537,0.1447,1682.9714982294192,1,Gurobi,47556800.0
140428369,21000, 36 months,14.47,722.54,C,C2,43600.0,debt_consolidation,13.85,1,1,20,w,709,705,Individual,0.418462874669615,21000,0.418462874669615,0.1447,1767.1168627414409,1,Gurobi,47556800.0
139856821,18000, 60 months,14.47,423.23,C,C2,45000.0,debt_consolidation,9.79,0,1,7,w,729,725,Individual,0.418467636828816,18000,0.418467636828816,0.1447,1514.6591931156656,1,Gurobi,47556800.0
140498317,25000, 60 months,14.47,587.82,C,C2,85000.0,debt_consolidation,14.88,0,0,20,w,734,730,Individual,0.418476479153011,25000,0.418476479153011,0.1447,2103.6613366639826,1,Gurobi,47556800.0
139604124,25000, 60 months,14.47,587.82,C,C2,194562.0,debt_consolidation,11.45,0,0,42,w,674,670,Individual,0.418482296798076,25000,0.418482296798076,0.1447,2103.64029133296,1,Gurobi,47556800.0
140495463,18000, 60 months,14.47,423.23,C,C2,95875.0,home_improvement,9.27,0,0,33,w,659,655,Individual,0.41848621512219,18000,0.41848621512219,0.1447,1514.6108040927438,1,Gurobi,47556800.0
139833390,30000, 60 months,14.47,705.38,C,C2,192000.0,debt_consolidation,7.44,0,1,25,w,729,725,Individual,0.418486810212269,30000,0.418486810212269,0.1447,2524.3487568685405,1,Gurobi,47556800.0
140555441,40000, 60 months,14.47,940.51,C,C2,140000.0,credit_card,11.97,0,0,23,w,779,775,Individual,0.418495327013978,40000,0.418495327013978,0.1447,3365.7490472430954,1,Gurobi,47556800.0
140634009,22525, 36 months,14.47,775.01,C,C2,58000.0,debt_consolidation,20.09,0,0,21,w,679,675,Individual,0.418516941916244,22525,0.418516941916244,0.1447,1895.2669813188063,1,Gurobi,47556800.0
140340314,16000, 60 months,14.47,376.21,C,C2,38000.0,debt_consolidation,19.36,0,0,8,w,734,730,Individual,0.418518163953183,16000,0.418518163953183,0.1447,1346.2467468155908,1,Gurobi,47556800.0
139846003,20000, 36 months,14.47,688.13,C,C2,145000.0,credit_card,20.49,0,0,32,w,664,660,Individual,0.418523606607516,20000,0.418523606607516,0.1447,1682.7926824778485,1,Gurobi,47556800.0
139792449,17000, 60 months,14.47,399.72,C,C2,103000.0,credit_card,8.39,3,0,28,w,724,720,Individual,0.418541924929317,17000,0.418541924929317,0.1447,1430.328718866373,1,Gurobi,47556800.0
140221858,16800, 60 months,14.47,395.02,C,C2,120000.0,credit_card,9.95,0,2,30,w,699,695,Individual,0.418567194619046,16800,0.418567194619046,0.1447,1413.4398925688838,1,Gurobi,47556800.0
140727320,35000, 60 months,14.47,822.95,C,C2,50000.0,debt_consolidation,7.8,0,0,10,w,769,765,Individual,0.418574085377781,35000,0.418574085377781,0.1447,2944.6315446042277,1,Gurobi,47556800.0
140312454,15000, 36 months,14.47,516.1,C,C2,45000.0,debt_consolidation,16.24,0,1,29,w,704,700,Individual,0.418579199149823,15000,0.418579199149823,0.1447,1261.9738482453092,1,Gurobi,47556800.0
141057012,20000, 36 months,14.47,688.13,C,C2,63000.0,credit_card,30.75,0,0,24,w,724,720,Individual,0.418587728223212,20000,0.418587728223212,0.1447,1682.6071145220244,1,Gurobi,47556800.0
140062972,12000, 60 months,14.47,282.16,C,C2,70000.0,credit_card,28.19,0,0,15,w,734,730,Individual,0.418599477668957,12000,0.418599477668957,0.1447,1009.543866975623,1,Gurobi,47556800.0
140522223,10000, 36 months,14.47,344.07,C,C2,35000.0,credit_card,5.25,0,0,5,w,699,695,Individual,0.418606334240699,10000,0.418606334240699,0.1447,841.2766343537086,1,Gurobi,47556800.0
139506334,10000, 36 months,14.47,344.07,C,C2,70000.0,debt_consolidation,2.5,0,0,18,w,664,660,Individual,0.418611165515505,10000,0.418611165515505,0.1447,841.2696434990644,1,Gurobi,47556800.0
140848268,27000, 36 months,14.47,928.98,C,C2,87179.64,debt_consolidation,34.4,2,0,41,w,724,720,Individual,0.418614997593324,27000,0.418614997593324,0.1447,2271.4130659026423,1,Gurobi,47556800.0
140735718,30000, 60 months,14.47,705.38,C,C2,130000.0,debt_consolidation,7.39,0,2,25,w,754,750,Individual,0.418622692421118,30000,0.418622692421118,0.1447,2523.758892199927,1,Gurobi,47556800.0
140566727,21000, 60 months,14.47,493.77,C,C2,54000.0,debt_consolidation,28.0,0,1,26,w,779,775,Individual,0.418622779165711,21000,0.418622779165711,0.1447,1766.630960949154,1,Gurobi,47556800.0
140203718,11000, 36 months,14.47,378.47,C,C2,60000.0,debt_consolidation,12.64,0,1,13,w,729,725,Individual,0.418626747840381,11000,0.418626747840381,0.1447,925.3718054624654,1,Gurobi,47556800.0
139946903,11200, 60 months,14.47,263.35,C,C2,65000.0,debt_consolidation,17.8,0,1,10,w,719,715,Individual,0.418634807101617,11200,0.418634807101617,0.1447,942.1836862188354,1,Gurobi,47556800.0
138248611,28000, 60 months,14.47,658.36,C,C2,70000.0,credit_card,22.58,0,0,21,w,774,770,Individual,0.418637774513866,28000,0.418637774513866,0.1447,2355.44719277962,1,Gurobi,47556800.0
140664925,10000, 60 months,14.47,235.13,C,C2,150000.0,debt_consolidation,10.05,0,2,17,w,684,680,Individual,0.418655269513362,10000,0.418655269513362,0.1447,841.205825014165,1,Gurobi,47556800.0
140004857,16000, 60 months,14.47,376.21,C,C2,112000.0,credit_card,17.38,0,1,35,w,694,690,Individual,0.418662494437543,16000,0.418662494437543,0.1447,1345.9125928782003,1,Gurobi,47556800.0
140950479,9300, 36 months,14.47,319.98,C,C2,48000.0,debt_consolidation,11.4,0,0,14,w,709,705,Individual,0.418662523695219,9300,0.418662523695219,0.1447,782.3116552381067,1,Gurobi,47556800.0
140349373,20000, 36 months,14.47,688.13,C,C2,100000.0,debt_consolidation,11.16,0,0,10,w,664,660,Individual,0.41867887553169,20000,0.41867887553169,0.1447,1682.3433342112892,1,Gurobi,47556800.0
140344761,30000, 60 months,14.47,705.38,C,C2,110000.0,debt_consolidation,17.16,0,0,29,w,744,740,Individual,0.418686663911091,30000,0.418686663911091,0.1447,2523.481191961954,1,Gurobi,47556800.0
139917904,20000, 36 months,14.47,688.13,C,C2,65000.0,debt_consolidation,17.71,0,1,42,w,664,660,Individual,0.418694305276365,20000,0.418694305276365,0.1447,1682.2986805301998,1,Gurobi,47556800.0
139663982,20000, 36 months,14.47,688.13,C,C2,80000.0,credit_card,4.89,0,0,5,w,649,645,Individual,0.41871411963262,20000,0.41871411963262,0.1447,1682.2413377831974,1,Gurobi,47556800.0
140765730,25000, 60 months,14.47,587.82,C,C2,60000.0,credit_card,37.9,0,0,18,w,824,820,Individual,0.418717331466699,25000,0.418717331466699,0.1447,2102.7900534192163,1,Gurobi,47556800.0
140501226,8600, 36 months,14.47,295.9,C,C2,26000.0,debt_consolidation,18.74,0,0,6,w,754,750,Individual,0.418724021288744,8600,0.418724021288744,0.1447,723.3514534278612,1,Gurobi,47556800.0
140001769,21000, 60 months,14.47,493.77,C,C2,122000.0,credit_card,19.2,0,0,26,w,714,710,Individual,0.418724578727639,21000,0.418724578727639,0.1447,1766.3216226203233,1,Gurobi,47556800.0
139831854,12400, 60 months,14.47,291.56,C,C2,51732.0,debt_consolidation,15.26,0,0,22,w,674,670,Individual,0.41872885992422,12400,0.41872885992422,0.1447,1042.9631812151704,1,Gurobi,47556800.0
139438830,20000, 36 months,14.47,688.13,C,C2,61200.0,debt_consolidation,28.41,0,0,26,w,709,705,Individual,0.418729030342265,20000,0.418729030342265,0.1447,1682.1981861894849,1,Gurobi,47556800.0
140566331,8000, 36 months,14.47,275.26,C,C2,40000.0,debt_consolidation,9.42,0,0,12,w,709,705,Individual,0.418743350517323,8000,0.418743350517323,0.1447,672.8626974411468,1,Gurobi,47556800.0
139813129,20000, 36 months,14.47,688.13,C,C2,185000.0,debt_consolidation,34.06,0,0,31,w,709,705,Individual,0.418746905989464,20000,0.418746905989464,0.1447,1682.1464540664913,1,Gurobi,47556800.0
140652229,34750, 60 months,14.47,817.07,C,C2,83000.0,debt_consolidation,17.05,0,0,27,w,769,765,Individual,0.418783291181543,34750,0.418783291181543,0.1447,2922.5465073695673,1,Gurobi,47556800.0
140324131,21000, 60 months,14.47,493.77,C,C2,123600.0,debt_consolidation,23.99,0,1,28,w,749,745,Individual,0.418794159227325,21000,0.418794159227325,0.1447,1766.1101883559274,1,Gurobi,47556800.0
140320205,20000, 60 months,14.47,470.26,C,C2,190000.0,debt_consolidation,8.43,0,0,13,w,679,675,Individual,0.418801033143111,20000,0.418801033143111,0.1447,1681.9898100838368,1,Gurobi,47556800.0
140816571,8700, 36 months,14.47,299.34,C,C2,74128.0,debt_consolidation,10.97,0,0,33,w,674,670,Individual,0.4188110187185,8700,0.4188110187185,0.1447,731.6529966454675,1,Gurobi,47556800.0
138835536,23000, 36 months,14.47,791.35,C,C2,84000.0,debt_consolidation,33.57,0,0,28,w,709,705,Individual,0.418820395835066,23000,0.418820395835066,0.1447,1934.2238406213166,1,Gurobi,47556800.0
140242741,30000, 60 months,14.47,705.38,C,C2,60000.0,debt_consolidation,28.74,0,0,21,w,804,800,Individual,0.418825254966923,30000,0.418825254966923,0.1447,2522.879568188587,1,Gurobi,47556800.0
139629102,10000, 60 months,14.47,235.13,C,C2,14500.0,credit_card,9.77,0,0,6,w,669,665,Individual,0.41882880605192,10000,0.41882880605192,0.1447,840.9547176428716,1,Gurobi,47556800.0
140903975,9600, 36 months,14.47,330.31,C,C2,30000.0,debt_consolidation,10.92,0,0,11,w,709,705,Individual,0.418831511664806,9600,0.418831511664806,0.1447,807.3127705161846,1,Gurobi,47556800.0
138363067,16000, 36 months,14.47,550.51,C,C2,58000.0,debt_consolidation,19.8,1,2,49,w,719,715,Individual,0.418836238307572,16000,0.418836238307572,0.1447,1345.5103410703093,1,Gurobi,47556800.0
140244928,12000, 60 months,14.47,282.16,C,C2,53000.0,debt_consolidation,16.89,0,0,20,w,679,675,Individual,0.418847134728234,12000,0.418847134728234,0.1447,1009.1138352578945,1,Gurobi,47556800.0
139372595,20000, 60 months,14.47,470.26,C,C2,60000.0,debt_consolidation,6.05,0,0,22,w,669,665,Individual,0.418850021523309,20000,0.418850021523309,0.1447,1681.8480377115436,1,Gurobi,47556800.0
140820448,16000, 60 months,14.47,376.21,C,C2,71000.0,debt_consolidation,25.2,0,1,61,w,684,680,Individual,0.418855416680559,16000,0.418855416680559,0.1447,1345.4659393011698,1,Gurobi,47556800.0
140316919,10000, 36 months,14.47,344.07,C,C2,36000.0,debt_consolidation,11.2,0,0,13,w,704,700,Individual,0.418861497062843,10000,0.418861497062843,0.1447,840.9074137500661,1,Gurobi,47556800.0
141028451,15000, 36 months,14.47,516.1,C,C2,108598.0,debt_consolidation,13.74,0,0,20,w,674,670,Individual,0.41886987408411,15000,0.41886987408411,0.1447,1261.3429383004393,1,Gurobi,47556800.0
140851281,35000, 60 months,14.47,822.95,C,C2,80329.0,debt_consolidation,15.58,0,0,39,w,744,740,Individual,0.41887363676416,35000,0.41887363676416,0.1447,2943.1144666079113,1,Gurobi,47556800.0
140481032,14400, 60 months,14.47,338.59,C,C2,77500.0,house,17.9,0,0,24,w,684,680,Individual,0.418881629299713,14400,0.418881629299713,0.1447,1210.8647266607738,1,Gurobi,47556800.0
139611795,35000, 36 months,14.47,1204.23,C,C2,97000.0,debt_consolidation,38.5,0,1,33,w,689,685,Individual,0.418888064739619,35000,0.418888064739619,0.1447,2943.0413961262,1,Gurobi,47556800.0
141072369,10000, 36 months,14.47,344.07,C,C2,60000.0,debt_consolidation,12.3,0,1,8,w,734,730,Individual,0.418893087291744,10000,0.418893087291744,0.1447,840.8617026888464,1,Gurobi,47556800.0
140727027,20500, 36 months,14.47,705.34,C,C2,120000.0,credit_card,23.24,1,2,34,w,729,725,Individual,0.418901228935007,20500,0.418901228935007,0.1447,1723.7423395486423,1,Gurobi,47556800.0
138846425,15000, 60 months,14.47,352.69,C,C2,160000.0,other,24.22,0,1,36,w,704,700,Individual,0.418905097845738,15000,0.418905097845738,0.1447,1261.2664851258255,1,Gurobi,47556800.0
140092651,7000, 36 months,14.47,240.85,C,C2,84996.0,car,16.36,0,0,23,w,714,710,Individual,0.418923583322119,7000,0.418923583322119,0.1447,588.5723024530256,1,Gurobi,47556800.0
140066268,25000, 60 months,14.47,587.82,C,C2,94000.0,debt_consolidation,7.8,0,0,18,w,699,695,Individual,0.418934013127645,25000,0.418934013127645,0.1447,2102.006207510744,1,Gurobi,47556800.0
140401226,7200, 36 months,14.47,247.73,C,C2,85000.0,other,30.92,0,1,24,w,789,785,Individual,0.418935613787689,7200,0.418935613787689,0.1447,605.3761201314342,1,Gurobi,47556800.0
139590752,12000, 36 months,14.47,412.88,C,C2,40000.0,debt_consolidation,18.57,0,0,15,w,719,715,Individual,0.418942482463136,12000,0.418942482463136,0.1447,1008.9482734510106,1,Gurobi,47556800.0
140022971,16000, 36 months,14.47,550.51,C,C2,45000.0,credit_card,20.19,0,0,24,w,694,690,Individual,0.418946168655903,16000,0.418946168655903,0.1447,1345.2558303278531,1,Gurobi,47556800.0
139699803,16500, 36 months,14.47,567.71,C,C2,105000.0,credit_card,16.46,1,0,17,w,704,700,Individual,0.418954036757811,16500,0.418954036757811,0.1447,1387.2762895388882,1,Gurobi,47556800.0
137998597,16000, 36 months,14.47,550.51,C,C2,80000.0,debt_consolidation,13.97,1,0,17,w,699,695,Individual,0.418962433810184,16000,0.418962433810184,0.1447,1345.2181732426618,1,Gurobi,47556800.0
139708212,14000, 60 months,14.47,329.18,C,C2,58000.0,moving,21.19,0,0,12,w,714,710,Individual,0.418971950391647,14000,0.418971950391647,0.1447,1177.0466228966018,1,Gurobi,47556800.0
140649425,10000, 36 months,14.47,344.07,C,C2,45000.0,debt_consolidation,28.61,0,0,22,w,754,750,Individual,0.4189733123456,10000,0.4189733123456,0.1447,840.7456170359168,1,Gurobi,47556800.0
140672481,16000, 36 months,14.47,550.51,C,C2,45000.0,credit_card,22.99,0,0,24,w,704,700,Individual,0.418986298088335,16000,0.418986298088335,0.1447,1345.1629226658868,1,Gurobi,47556800.0
139979925,22000, 36 months,14.47,756.94,C,C2,90000.0,debt_consolidation,15.55,1,0,20,w,674,670,Individual,0.418986652038691,22000,0.418986652038691,0.1447,1849.5978919000308,1,Gurobi,47556800.0
139695971,10000, 36 months,14.47,344.07,C,C2,150000.0,credit_card,4.1,0,1,15,w,679,675,Individual,0.419001857600516,10000,0.419001857600516,0.1447,840.7043120520533,1,Gurobi,47556800.0
139430984,18000, 36 months,14.47,619.32,C,C2,89000.0,debt_consolidation,16.22,0,0,24,w,664,660,Individual,0.419016188306862,18000,0.419016188306862,0.1447,1513.2304359359473,1,Gurobi,47556800.0
140340585,24000, 60 months,14.47,564.31,C,C2,88500.0,debt_consolidation,10.75,0,0,15,w,709,705,Individual,0.419039750990971,24000,0.419039750990971,0.1447,2017.5587527585558,1,Gurobi,47556800.0
140200685,20000, 36 months,14.47,688.13,C,C2,120000.0,debt_consolidation,7.0,3,0,17,w,694,690,Individual,0.41904393261248,20000,0.41904393261248,0.1447,1681.286859019483,1,Gurobi,47556800.0
139835383,12000, 60 months,14.47,282.16,C,C2,60000.0,debt_consolidation,18.02,0,1,14,w,709,705,Individual,0.419046702231709,12000,0.419046702231709,0.1447,1008.7673062448604,1,Gurobi,47556800.0
140737103,18000, 60 months,14.47,423.23,C,C2,46000.0,debt_consolidation,21.73,0,1,19,w,744,740,Individual,0.419050302069569,18000,0.419050302069569,0.1447,1513.1415832296004,1,Gurobi,47556800.0
140700817,14000, 60 months,14.47,329.18,C,C2,45000.0,credit_card,18.13,0,0,17,w,694,690,Individual,0.419054121615878,14000,0.419054121615878,0.1447,1176.8801604305543,1,Gurobi,47556800.0
140079610,15000, 36 months,14.47,516.1,C,C2,80000.0,credit_card,19.01,1,1,22,w,734,730,Individual,0.419059464744231,15000,0.419059464744231,0.1447,1260.9314317726466,1,Gurobi,47556800.0
140745641,10000, 36 months,14.47,344.07,C,C2,25000.0,debt_consolidation,9.84,0,1,5,w,729,725,Individual,0.419083407654557,10000,0.419083407654557,0.1447,840.586309123856,1,Gurobi,47556800.0
140345958,21000, 60 months,14.47,493.77,C,C2,60000.0,debt_consolidation,12.86,0,0,13,w,709,705,Individual,0.419085543507042,21000,0.419085543507042,0.1447,1765.2247589451515,1,Gurobi,47556800.0
139808156,13000, 36 months,14.47,447.29,C,C2,59000.0,debt_consolidation,12.98,0,0,11,w,694,690,Individual,0.41910130108261,13000,0.41910130108261,0.1447,1092.7285425335022,1,Gurobi,47556800.0
140108824,9000, 36 months,14.47,309.66,C,C2,49000.0,credit_card,23.9,1,0,38,w,734,730,Individual,0.419101418860157,9000,0.419101418860157,0.1447,756.5042222184176,1,Gurobi,47556800.0
139433126,8400, 36 months,14.47,289.02,C,C2,30000.0,debt_consolidation,21.2,0,0,4,w,759,755,Individual,0.41910371223013,8400,0.41910371223013,0.1447,706.0678198585216,1,Gurobi,47556800.0
140428887,35000, 60 months,14.47,822.95,C,C2,108000.0,credit_card,16.18,0,0,29,w,754,750,Individual,0.419106524148005,35000,0.419106524148005,0.1447,2941.935008452429,1,Gurobi,47556800.0
139620699,12000, 36 months,14.47,412.88,C,C2,197000.0,major_purchase,9.55,1,2,27,w,709,705,Individual,0.419116204763028,12000,0.419116204763028,0.1447,1008.6466220494782,1,Gurobi,47556800.0
139408000,21150, 60 months,14.47,497.3,C,C2,120000.0,credit_card,11.76,0,0,6,w,709,705,Individual,0.419120840980492,21150,0.419120840980492,0.1447,1777.725482659097,1,Gurobi,47556800.0
140316857,20000, 36 months,14.47,688.13,C,C2,44400.0,debt_consolidation,20.24,0,0,24,w,674,670,Individual,0.419121817461884,20000,0.419121817461884,0.1447,1681.0614602653077,1,Gurobi,47556800.0
140543703,16500, 60 months,14.47,387.96,C,C2,43000.0,debt_consolidation,12.95,1,1,32,w,704,700,Individual,0.419122745083804,16500,0.419122745083804,0.1447,1386.8734899751637,1,Gurobi,47556800.0
138568210,16000, 60 months,14.47,376.21,C,C2,48000.0,debt_consolidation,18.23,0,0,9,w,714,710,Individual,0.419128792175862,16000,0.419128792175862,0.1447,1344.8330203544442,1,Gurobi,47556800.0
140382561,14000, 60 months,14.47,329.18,C,C2,35000.0,credit_card,16.02,0,2,13,w,734,730,Individual,0.419131642537835,14000,0.419131642537835,0.1447,1176.7231185468538,1,Gurobi,47556800.0
139923529,10000, 60 months,14.47,235.13,C,C2,97000.0,debt_consolidation,36.34,0,0,33,w,714,710,Individual,0.41913715569121,10000,0.41913715569121,0.1447,840.5085357148191,1,Gurobi,47556800.0
140877481,17700, 36 months,14.47,609.0,C,C2,50000.0,debt_consolidation,22.16,0,0,15,w,704,700,Individual,0.419142213725124,17700,0.419142213725124,0.1447,1487.6871536293497,1,Gurobi,47556800.0
140812315,12000, 60 months,14.47,282.16,C,C2,38000.0,debt_consolidation,15.73,0,0,14,w,679,675,Individual,0.419156722307241,12000,0.419156722307241,0.1447,1008.5762673857067,1,Gurobi,47556800.0
139705760,25000, 60 months,14.47,587.82,C,C2,70000.0,debt_consolidation,29.04,0,0,18,w,779,775,Individual,0.419168128634613,25000,0.419168128634613,0.1447,2101.1592946642872,1,Gurobi,47556800.0
140378619,12000, 60 months,14.47,282.16,C,C2,98000.0,debt_consolidation,39.84,0,0,34,w,734,730,Individual,0.419178491786271,12000,0.419178491786271,0.1447,1008.538466862319,1,Gurobi,47556800.0
139540546,13500, 60 months,14.47,317.43,C,C2,64000.0,other,26.18,0,2,34,w,734,730,Individual,0.419179068576544,13500,0.419179068576544,0.1447,1134.6046484891501,1,Gurobi,47556800.0
140671064,20000, 36 months,14.47,688.13,C,C2,85000.0,debt_consolidation,18.92,1,0,15,w,699,695,Individual,0.419209034594439,20000,0.419209034594439,0.1447,1680.8090538836934,1,Gurobi,47556800.0
139848312,10000, 60 months,14.47,235.13,C,C2,50000.0,debt_consolidation,26.74,0,0,21,w,699,695,Individual,0.419221853037407,10000,0.419221853037407,0.1447,840.385978654872,1,Gurobi,47556800.0
139496292,15000, 60 months,14.47,352.69,C,C2,74000.0,debt_consolidation,8.83,1,0,10,w,689,685,Individual,0.419222526613463,15000,0.419222526613463,0.1447,1260.5775059854784,1,Gurobi,47556800.0
140608744,20000, 60 months,14.47,470.26,C,C2,70000.0,debt_consolidation,16.22,0,0,19,w,704,700,Individual,0.419227684144849,20000,0.419227684144849,0.1447,1680.7550820848069,1,Gurobi,47556800.0
140281002,16000, 60 months,14.47,376.21,C,C2,50000.0,debt_consolidation,38.74,0,0,39,w,744,740,Individual,0.419234838023294,16000,0.419234838023294,0.1447,1344.5875030084696,1,Gurobi,47556800.0
139560186,17000, 60 months,14.47,399.72,C,C2,68000.0,debt_consolidation,14.3,0,0,28,w,669,665,Individual,0.419236484924389,17000,0.419236484924389,0.1447,1428.6201707344956,1,Gurobi,47556800.0
140373092,25000, 60 months,14.47,587.82,C,C2,60000.0,home_improvement,9.63,0,0,8,w,719,715,Individual,0.419241498655019,25000,0.419241498655019,0.1447,2100.8938786154686,1,Gurobi,47556800.0
139561318,15000, 36 months,14.47,516.1,C,C2,85000.0,debt_consolidation,14.7,2,0,22,w,714,710,Individual,0.41924190030889,15000,0.41924190030889,0.1447,1260.535455379554,1,Gurobi,47556800.0
139195686,12000, 60 months,14.47,282.16,C,C2,66000.0,debt_consolidation,4.93,1,0,14,w,654,650,Individual,0.419269880659292,12000,0.419269880659292,0.1447,1008.3797792232052,1,Gurobi,47556800.0
