ID,Loan_Amount,Grade,Interest_Rate,Repayment_Prob
140627428,40000,A,0.0611,0.875616364439647
140801686,16000,A,0.0611,0.875615079743948
140350463,5000,A,0.0611,0.875614610555041
139370602,7500,A,0.0611,0.875613346588432
139806920,30000,A,0.0611,0.875612920426218
139636536,40000,A,0.0611,0.875609972498308
139836074,25500,A,0.0611,0.875609062749938
139693227,10000,A,0.0611,0.875607191788598
139553114,6000,A,0.0611,0.875605762249234
140652033,25000,A,0.0611,0.875591381624491
140693143,10000,A,0.0611,0.875585751846336
140672103,20000,A,0.0611,0.875578844676722
139917005,15000,A,0.0611,0.8755764967030291
139689417,5000,A,0.0611,0.87557382056245
139994374,8000,A,0.0611,0.875564373505599
139836010,22000,A,0.0611,0.875563080359422
138116428,12500,A,0.0611,0.875561634445031
139481748,9000,A,0.0611,0.875558964848607
140633664,5000,A,0.0611,0.875557952387892
141044056,15000,A,0.0611,0.875552107241549
140226641,40000,A,0.0611,0.875551219762693
140484853,37000,A,0.0611,0.87554902291684
139082041,11700,A,0.0611,0.875546667679569
140735283,16000,A,0.0611,0.875540155454671
140660579,40000,A,0.0611,0.875536983195491
140112609,40000,A,0.0611,0.875533209666444
140281729,5000,A,0.0611,0.875532841938659
141021908,40000,A,0.0611,0.875530306090274
141101758,10000,A,0.0611,0.875528166357082
139856128,10000,A,0.0611,0.8755263283452079
139426124,15000,A,0.0611,0.875520965105967
140698297,25000,A,0.0611,0.875517225561031
140592582,6000,A,0.0611,0.875506727466413
140734907,14400,A,0.0611,0.875506492159238
139841091,12000,A,0.0611,0.875500100776575
139969364,3000,A,0.0611,0.875499772347319
140232652,6700,A,0.0611,0.875497560211655
140679714,9500,A,0.0611,0.87549271945741
140169579,12000,A,0.0611,0.875492241050731
139631210,23000,A,0.0611,0.875491156164948
140353045,10450,A,0.0611,0.875488903066613
140948628,15000,A,0.0611,0.875482856134405
139925370,18000,A,0.0611,0.875480052295891
139539303,10000,A,0.0611,0.87547881438661
141016246,5000,A,0.0611,0.875476787248338
140081478,40000,A,0.0611,0.875475414528184
140151547,21000,A,0.0611,0.875475052259853
140604227,15000,A,0.0611,0.875471574032747
139446305,20000,A,0.0611,0.875471051030565
139698904,20000,A,0.0611,0.875465083675387
140799219,5000,A,0.0611,0.875461510856037
139477270,13000,A,0.0611,0.875458229116263
139320960,26000,A,0.0611,0.875455311442605
140839435,18000,A,0.0611,0.875433530719424
138693284,9600,A,0.0611,0.8754292241298
138823478,24000,A,0.0611,0.875428241056539
138992154,13000,A,0.0611,0.875426331705943
140963320,27500,A,0.0611,0.875426233880784
140809749,35000,A,0.0611,0.875423202856884
139669426,12000,A,0.0611,0.875423005921721
139851447,17500,A,0.0611,0.875419790072536
140791963,4500,A,0.0611,0.87541879789376
140904242,11000,A,0.0611,0.875413010655078
140311262,9000,A,0.0611,0.875412499850586
139969879,40000,A,0.0611,0.875410042299248
139798605,20000,A,0.0611,0.8754088084406431
139512912,38000,A,0.0611,0.875405192652712
140461953,25000,A,0.0611,0.875402904804683
140572057,18500,A,0.0611,0.875401650447126
140968274,25000,A,0.0611,0.875394721928073
140623360,40000,A,0.0611,0.875394703726566
139491608,13000,A,0.0611,0.8753907793681119
140137292,19475,A,0.0611,0.875388240630148
139295549,15000,A,0.0611,0.875382144568327
138877868,14400,A,0.0611,0.875379640119052
140062092,16000,A,0.0611,0.8753687756656781
139727376,10000,A,0.0611,0.875361459880426
140664911,24000,A,0.0611,0.875353906822657
139885112,25000,A,0.0611,0.87534762335192
141078288,5125,A,0.0611,0.875341066951981
140842526,20000,A,0.0611,0.875340610121415
140220741,9000,A,0.0611,0.875337279841311
139706792,8100,A,0.0611,0.875332711414703
139216754,15000,A,0.0611,0.8753315904272521
139473016,16000,A,0.0611,0.875330856809256
139590931,10550,A,0.0611,0.875328850923483
139515615,10000,A,0.0611,0.875323006451089
139500151,21000,A,0.0611,0.875315506012014
138326655,40000,A,0.0611,0.875313995218668
139925291,24000,A,0.0611,0.875312718058879
139436745,7200,A,0.0611,0.875312293510735
139871624,15000,A,0.0611,0.875308188586769
139846545,11500,A,0.0611,0.875300244072992
140645620,10800,A,0.0611,0.875299082274611
139961816,35000,A,0.0611,0.875297831440973
138863717,9000,A,0.0611,0.875296447887415
140947857,12000,A,0.0611,0.875286878584538
139958633,40000,A,0.0611,0.875286360801699
140702091,18000,A,0.0611,0.875285387058494
138696362,3500,A,0.0611,0.875278437479831
140955705,40000,A,0.0611,0.875273879830423
139928631,35000,A,0.0611,0.875270599783075
139850209,16000,A,0.0611,0.875268907701291
140608381,25000,A,0.0611,0.875267715906633
140316635,40000,A,0.0611,0.875263831260385
140580157,10000,A,0.0611,0.875259252010653
138978531,3000,A,0.0611,0.875256355372832
140854517,14000,A,0.0611,0.875250833294974
140327136,18000,A,0.0611,0.875249109557735
140594608,7000,A,0.0611,0.875235866801685
140742884,30000,A,0.0611,0.875227993169486
139623029,35000,A,0.0611,0.875224367276521
140442325,20000,A,0.0611,0.875223236938683
140802120,10000,A,0.0611,0.875219853254273
139884975,25000,A,0.0611,0.875219452550735
140684117,16800,A,0.0611,0.875214966670221
140618788,7000,A,0.0611,0.875214412181117
139582259,24600,A,0.0611,0.875205199863712
140657717,15000,A,0.0611,0.875196858941409
139632534,5000,A,0.0611,0.875196310787029
139203803,12000,A,0.0611,0.875192755330072
139977970,30000,A,0.0611,0.875190360292932
140638684,15000,A,0.0611,0.875187435506932
140108740,29000,A,0.0611,0.875186283515393
140424379,25000,A,0.0611,0.875182065691885
139829030,17500,A,0.0611,0.875178205483624
138515298,20000,A,0.0611,0.875175316383487
140168535,11000,A,0.0611,0.875168805566216
138724072,14400,A,0.0611,0.8751684895480369
139789309,25000,A,0.0611,0.875167921042128
140555669,16000,A,0.0611,0.875166761275725
140415555,35000,A,0.0611,0.875158707254867
141042361,17000,A,0.0611,0.875154722260893
140313186,15500,A,0.0611,0.875153745403326
139836067,12000,A,0.0611,0.875152983564023
140124853,20000,A,0.0611,0.875141727492589
139113823,22000,A,0.0611,0.875137440048069
139585288,30000,A,0.0611,0.875135899433066
139874349,15000,A,0.0611,0.8751310392668981
140825903,15000,A,0.0611,0.875130738441642
139631601,13500,A,0.0611,0.875126073568936
140036474,25000,A,0.0611,0.875125712893471
140833791,15000,A,0.0611,0.875117835155379
140405490,10000,A,0.0611,0.875117157523386
139580308,10000,A,0.0611,0.875117126536806
139640586,1500,A,0.0611,0.875115342610158
140525951,15000,A,0.0611,0.875109559969938
140559488,12000,A,0.0611,0.875105884132481
140832868,13000,A,0.0611,0.875105412719296
141054063,16000,A,0.0611,0.875103279541338
140856220,10000,A,0.0611,0.875101404059983
140479517,10000,A,0.0611,0.875098097572596
140246003,40000,A,0.0611,0.875086356060116
138827112,13000,A,0.0611,0.875071873507399
139642490,17500,A,0.0611,0.875071046865265
140342565,10000,A,0.0611,0.875070190890881
140098564,5000,A,0.0611,0.875068994545759
140652698,10500,A,0.0611,0.875063863996384
139492440,5000,A,0.0611,0.875058633422345
139933496,10000,A,0.0611,0.875055662629517
139490691,18000,A,0.0611,0.875051532546091
139498037,35000,A,0.0611,0.875050135470922
138125887,4875,A,0.0611,0.87504848137927
139216782,18000,A,0.0611,0.875044854746363
141069719,15000,A,0.0611,0.87504407863649
140094196,13000,A,0.0611,0.875042057992225
139654002,10000,A,0.0611,0.875040208136591
140499676,16500,A,0.0611,0.8750389514781229
140414833,21000,A,0.0611,0.875022770968138
139495008,8400,A,0.0611,0.875022047218282
139239401,15000,A,0.0611,0.875018429849561
139540504,35000,A,0.0611,0.87501816358119
140224401,40000,A,0.0611,0.875012430867954
140125353,35000,A,0.0611,0.875011753884943
140883707,8500,A,0.0611,0.8750092214613701
139535703,18000,A,0.0611,0.875009200109928
140437857,29500,A,0.0611,0.874999787692547
139517942,16000,A,0.0611,0.874997541935715
138940986,27000,A,0.0611,0.874991101695728
139687968,29050,A,0.0611,0.874989910699265
140676518,7500,A,0.0611,0.874988121590929
139886880,25000,A,0.0611,0.87498296081115
139968756,40000,A,0.0611,0.874981642318079
140422559,24000,A,0.0611,0.8749769564664109
140568031,16000,A,0.0611,0.874975187894795
140224975,12000,A,0.0611,0.874967856421648
139477695,8500,A,0.0611,0.874967095097474
139887855,10000,A,0.0611,0.874966892648028
139793742,15000,A,0.0611,0.87496011791472
138970499,40000,A,0.0611,0.874958414947089
139926807,20000,A,0.0611,0.874956747389253
141053405,15000,A,0.0611,0.874954753375863
139477620,16000,A,0.0611,0.874952496950716
140938054,13500,A,0.0611,0.874951143964904
140221254,40000,A,0.0611,0.8749387877328509
140743406,20000,A,0.0611,0.874937333652273
139512120,23000,A,0.0611,0.874935343731936
140418201,12000,A,0.0611,0.874934314070576
140428229,20000,A,0.0611,0.874933290170578
139839527,20000,A,0.0611,0.874925465973206
138138576,24500,A,0.0611,0.874925008030351
140328896,40000,A,0.0611,0.8749248384089741
139500322,24000,A,0.0611,0.8749246186958151
139851539,30000,A,0.0611,0.874913237621409
140237048,15000,A,0.0611,0.874908019265204
139729095,30000,A,0.0611,0.874904695580834
139413553,20000,A,0.0611,0.874903697699943
140954279,40000,A,0.0611,0.874900536692948
140365036,35000,A,0.0611,0.874899188431528
140108957,10000,A,0.0611,0.874897744968313
139757759,32000,A,0.0611,0.874896638471006
140250789,6000,A,0.0611,0.874894863738647
139717349,4000,A,0.0611,0.874889923576698
140035204,10000,A,0.0611,0.874888851869543
139926463,12700,A,0.0611,0.87488313133366
140100916,15000,A,0.0611,0.874871607722755
138615213,35000,A,0.0611,0.87486673498103
140725288,23000,A,0.0611,0.874856100660664
141047753,25000,A,0.0611,0.8748560862856161
140279135,8800,A,0.0611,0.874854973980456
140741168,12000,A,0.0611,0.874846663888297
138916713,40000,A,0.0611,0.874846330346171
139489618,10000,A,0.0611,0.87484556780448
140607595,3500,A,0.0611,0.874843628465472
140344046,20000,A,0.0611,0.874840792846554
139507618,10000,A,0.0611,0.874837803584912
139965266,10000,A,0.0611,0.874837325165279
140283328,4800,A,0.0611,0.874837003406213
140771379,11000,A,0.0611,0.8748354921028341
139499463,15000,A,0.0611,0.874833991022048
139855224,14000,A,0.0611,0.874822923522542
140080143,36000,A,0.0611,0.8748227443105
139588223,20000,A,0.0611,0.874821650961547
140110413,5000,A,0.0611,0.874818747017675
141062197,40000,A,0.0611,0.874816464869429
140847946,12000,A,0.0611,0.874815638383877
140639573,6000,A,0.0611,0.874795141891954
139488024,22000,A,0.0611,0.874794586868293
139686511,10000,A,0.0611,0.874790326453874
140644389,5000,A,0.0611,0.874774655248072
140802233,10000,A,0.0611,0.8747735819515929
140980117,10000,A,0.0611,0.874769109581788
139918824,35000,A,0.0611,0.874762381720517
139729535,40000,A,0.0611,0.874758540679725
140736019,24500,A,0.0611,0.8747561495013649
140463524,24000,A,0.0611,0.874746102378184
140888715,9000,A,0.0611,0.874736645827806
139511405,14000,A,0.0611,0.874731106890041
138625164,40000,A,0.0611,0.874730709570552
139642824,11000,A,0.0611,0.874718997145268
140427120,4000,A,0.0611,0.8747159510790881
141052529,15000,A,0.0611,0.874715499773878
140377407,9000,A,0.0611,0.874714903345464
139356294,25000,A,0.0611,0.874702421689626
139707779,10000,A,0.0611,0.874699949027659
140412848,10000,A,0.0611,0.874696153708958
139890207,17000,A,0.0611,0.874695657121507
139921318,9600,A,0.0611,0.874684274275601
140487017,18500,A,0.0611,0.874681860900381
139679595,10000,A,0.0611,0.87467944818622
139729725,17000,A,0.0611,0.874663541880021
140202503,7050,A,0.0611,0.8746625280946441
140014387,30000,A,0.0611,0.874662447255252
139981034,12000,A,0.0611,0.87466033926454
140808699,15000,A,0.0611,0.874659295281291
139595265,21000,A,0.0611,0.874656091209193
140234082,33000,A,0.0611,0.8746543048400159
139825693,20000,A,0.0611,0.874649550232669
141026133,20000,A,0.0611,0.874647637797484
141018395,35000,A,0.0611,0.874641415440757
139610255,20000,A,0.0611,0.874637029704209
140484815,15000,A,0.0611,0.874636552026456
139971493,12000,A,0.0611,0.874635940257246
140460873,1000,A,0.0611,0.8746295506275961
140223312,16400,A,0.0611,0.874624781061805
140867598,2500,A,0.0611,0.8746241005696089
140317171,20000,A,0.0611,0.874621911298888
139916068,40000,A,0.0611,0.874620271273318
140865619,30000,A,0.0611,0.874617884585793
140763127,15000,A,0.0611,0.874617026958028
140815135,10000,A,0.0611,0.874613004521713
139944379,12000,A,0.0611,0.874610666556763
140728533,25000,A,0.0611,0.874607909814616
140226518,40000,A,0.0611,0.874606602687111
140923753,40000,A,0.0611,0.8746063785970111
139498850,5500,A,0.0611,0.87460235111691
139636455,15000,A,0.0611,0.874601261473014
139585665,15000,A,0.0611,0.874596673474238
139405910,15000,A,0.0611,0.874595934520798
138762238,8000,A,0.0611,0.874594892106664
139921752,12000,A,0.0611,0.8745937446526291
140966394,9000,A,0.0611,0.874592418350599
139482803,20000,A,0.0611,0.874592142177489
140620621,15000,A,0.0611,0.874588387476334
138929984,3000,A,0.0611,0.874582815883392
139876464,30000,A,0.0611,0.87458215234489
139944291,8000,A,0.0611,0.874580102871642
139791754,15000,A,0.0611,0.87457614913514
140123348,9500,A,0.0611,0.874573352259228
140249650,16000,A,0.0611,0.874568368318299
140937202,6500,A,0.0611,0.874565676424534
140965837,14975,A,0.0611,0.8745629632250009
139752479,35000,A,0.0611,0.874561089039533
141023526,24000,A,0.0611,0.874559256901095
140779888,9000,A,0.0611,0.874558454531773
139761695,12000,A,0.0611,0.874556704346824
140322778,18000,A,0.0611,0.874554411554749
139703646,32000,A,0.0611,0.874550083503995
139947249,25000,A,0.0611,0.874549987827745
139585928,35000,A,0.0611,0.874541097823318
138964725,36000,A,0.0611,0.874539807521785
140380978,20000,A,0.0611,0.874537042817394
139079436,15000,A,0.0611,0.874530836268691
139969937,15000,A,0.0611,0.8745308065459569
141042762,12600,A,0.0611,0.874529066268545
140467524,10000,A,0.0611,0.874519138334899
138161917,35000,A,0.0611,0.8745178903708379
140949435,28000,A,0.0611,0.874515729637768
140848507,15000,A,0.0611,0.874514506140939
140710875,10000,A,0.0611,0.87450596586297
138243499,17500,A,0.0611,0.874500387216164
141019550,27500,A,0.0611,0.87449439403952
140893399,10000,A,0.0611,0.874491081824019
139719262,20000,A,0.06,0.8744908058757019
140537480,12000,A,0.0611,0.874487049183586
140790522,19000,A,0.0611,0.874481939648257
139624925,28000,A,0.0611,0.874481520398012
140836781,15000,A,0.0611,0.874481390264628
139338196,20000,A,0.0611,0.874476021561543
139551792,40000,A,0.0611,0.874475593905464
140814111,12000,A,0.0611,0.8744732110857409
140887791,20000,A,0.0611,0.874472770166707
140646197,10000,A,0.0611,0.874471922811954
139607843,12000,A,0.0611,0.87447149369914
139635089,30000,A,0.0611,0.874465301015179
139669099,25000,A,0.0611,0.874464127776517
139871833,3600,A,0.0611,0.874464121378293
140618994,32000,A,0.0611,0.874459893026249
140758300,10000,A,0.0611,0.87445825935433
140099623,12600,A,0.0611,0.874451402161385
140847306,5000,A,0.0611,0.874446910158421
140479867,20000,A,0.0611,0.874445265772531
140972928,17000,A,0.0611,0.874443166880667
140808246,40000,A,0.0611,0.874436766159684
139325569,10000,A,0.0611,0.874428531643981
139807155,8700,A,0.0611,0.874427919207842
140937255,26000,A,0.0611,0.874423081457729
139977363,5000,A,0.0611,0.874421682807757
139484592,10000,A,0.0611,0.874421606488659
140353397,40000,A,0.0611,0.874420815928541
140616345,40000,A,0.0611,0.874406793721655
140408296,10000,A,0.0611,0.8744038317402261
140345663,6000,A,0.0611,0.874401594711709
139881954,18000,A,0.0611,0.874401255500534
139675184,20000,A,0.0611,0.87439665384558
139010995,17500,A,0.0611,0.874394935090039
140799314,13000,A,0.0611,0.874383653773994
139945375,15000,A,0.0611,0.874380062604875
140060090,8000,A,0.0611,0.8743799596884521
140858498,5000,A,0.0611,0.874375958605049
140034113,6600,A,0.0611,0.8743682421322441
139634828,20000,A,0.0611,0.874360489410597
140800372,15000,A,0.0611,0.874353202922182
139688742,24000,A,0.0611,0.874352781203134
140241429,8000,A,0.0611,0.874352508217238
140667758,21500,A,0.0611,0.874347726746543
140828782,35000,A,0.0611,0.874346486385296
139411054,20000,A,0.0611,0.874341940914215
139593625,25000,A,0.0611,0.874341856658202
140808935,10000,A,0.0611,0.874339690604071
139710708,25000,A,0.0611,0.874336405473492
140099060,15000,A,0.0611,0.8743305845396581
140967760,26000,A,0.0611,0.874330236464294
140924579,20000,A,0.0611,0.874328304701
139255581,20000,A,0.0611,0.8743255875060381
139915735,35000,A,0.0611,0.874316102584586
138512008,12000,A,0.0611,0.874314589508126
139920717,35000,A,0.0611,0.874305788815608
138781120,40000,A,0.0611,0.874305521637771
139535060,6500,A,0.0611,0.874301017873912
139804152,40000,A,0.0611,0.874300227809645
140944666,33600,A,0.0611,0.874295253121541
139688572,24000,A,0.0611,0.874293063131778
139762063,40000,A,0.0611,0.8742929665983981
141092279,16000,A,0.0611,0.874285968030451
139375012,15000,A,0.0611,0.874277001496391
140322411,7000,A,0.0611,0.8742765897935321
140265546,10000,A,0.0611,0.874273052816904
141014719,8000,A,0.0611,0.874272433451265
138313665,20000,A,0.0611,0.874270794909738
138893985,4000,A,0.0611,0.874268968620715
140316855,15000,A,0.0611,0.874268960160687
139919776,6000,A,0.0611,0.874264631504848
139631624,35000,A,0.0611,0.874264182395843
140801967,10000,A,0.0611,0.874261853429199
140672010,39475,A,0.0611,0.8742611061409851
140138431,19000,A,0.0611,0.8742592742462529
139728817,12500,A,0.0611,0.874255480214247
140290553,12000,A,0.0611,0.874254768894345
140779163,5000,A,0.0611,0.874251999761909
140496154,22000,A,0.0611,0.874247181334334
140092409,15000,A,0.0611,0.874241317458189
140014987,25000,A,0.0611,0.874238952153926
139673609,22500,A,0.0611,0.874238392013543
139607688,40000,A,0.0611,0.874237735637051
140243345,40000,A,0.0611,0.874225393548035
141026677,21000,A,0.0611,0.87422383183882
139794202,23000,A,0.0611,0.874221246756451
140066787,9800,A,0.0611,0.874218058908502
140868001,10000,A,0.0611,0.874217856962915
140524637,35000,A,0.0611,0.874215053796193
139706334,21000,A,0.0611,0.874214843339514
140220473,6500,A,0.0611,0.874212272240901
140010545,19000,A,0.0611,0.874208534515453
139473056,6000,A,0.0611,0.874200670181054
140605005,7500,A,0.0611,0.874200202411457
140111260,17000,A,0.0611,0.874197182717063
140203709,35000,A,0.0611,0.874196538006164
139791969,13000,A,0.0611,0.874191502539009
138891001,39500,A,0.0611,0.8741908142163091
138041007,25000,A,0.0611,0.874186957710594
139618154,15000,A,0.0611,0.874185446719843
139793435,40000,A,0.0611,0.87417896945369
139624758,28000,A,0.0611,0.874178061338226
140956367,11400,A,0.0611,0.874175966520815
140033651,20000,A,0.0611,0.874175917090403
140078148,13500,A,0.0611,0.874173700295817
139759900,8400,A,0.0611,0.874171735062884
140728509,6000,A,0.0611,0.8741676051546841
140017720,40000,A,0.0611,0.8741575629356431
140092884,12000,A,0.0611,0.874155201483171
139962595,12000,A,0.0611,0.874155123302314
139156873,10000,A,0.0611,0.874148322952368
140981029,21825,A,0.0611,0.874145825790238
140386829,3600,A,0.0611,0.874144220680197
139960814,18000,A,0.0611,0.874142361763002
140744340,27600,A,0.0611,0.874142353700472
140658556,10000,A,0.0611,0.874138175295512
139799486,13000,A,0.0611,0.874136722085564
139938306,8000,A,0.0611,0.87413266144723
139681917,23000,A,0.0611,0.87413127949937
139387090,12000,A,0.0611,0.874130741655002
140096831,4000,A,0.0611,0.8741301581422081
139625788,40000,A,0.0611,0.874121746093141
139798995,15000,A,0.0611,0.8741204919994869
140230512,8000,A,0.0611,0.874117766921192
139636264,8000,A,0.0611,0.8741157380500519
139489556,25000,A,0.0611,0.874110299361105
139552989,15000,A,0.0611,0.874107645208847
140970901,12000,A,0.0611,0.874106603330195
140437527,25000,A,0.0611,0.874089400480745
139284147,11000,A,0.0611,0.874088253797635
140940215,16000,A,0.0611,0.8740845436512921
139431953,14000,A,0.0611,0.874081110806928
139795014,25000,A,0.0611,0.8740776616916031
140678564,4000,A,0.0611,0.874077009027151
139691545,11000,A,0.0611,0.874076544289357
140893386,4200,A,0.0611,0.874075839555669
139914062,10000,A,0.0611,0.874073899695984
140111428,10000,A,0.0611,0.8740607146309229
140859784,17000,A,0.0611,0.874050879862041
140832634,11000,A,0.0611,0.874042903468543
139643986,26000,A,0.0611,0.8740393394
139873794,25000,A,0.0611,0.874032475762596
139992479,15000,A,0.0611,0.874031186162858
140878294,14000,A,0.0611,0.87402987955492
140353102,10000,A,0.0611,0.874027848875764
140632964,14000,A,0.0611,0.8740255497209
139933846,35000,A,0.0611,0.874020048701217
140415526,31000,A,0.0611,0.874015675868088
140408847,15000,A,0.0611,0.874008882799486
139499474,10000,A,0.0611,0.874006923105331
140982408,18000,A,0.0611,0.874000980949619
139873325,14000,A,0.0611,0.8739989987330861
140458349,12000,A,0.0611,0.873998502632087
140947318,6700,A,0.0611,0.873994369827598
140751234,19200,A,0.0611,0.873989986312264
140749523,12000,A,0.0611,0.873988154610351
140108260,12000,A,0.0611,0.873980492779829
139652714,16000,A,0.0611,0.873975751927115
140604186,5000,A,0.0611,0.8739747463234679
140218249,5000,A,0.0611,0.873969090638448
139668230,40000,A,0.0611,0.8739686565161731
139822597,17500,A,0.0611,0.873966387133418
139841629,12000,A,0.0611,0.873962192961617
139790981,6000,A,0.0611,0.873959164727292
139038762,4800,A,0.0611,0.873954221065421
140248711,11000,A,0.0611,0.873949033572897
139554627,20000,A,0.0611,0.873944533830483
140485436,15000,A,0.0611,0.873944296706375
139623013,5000,A,0.0611,0.873942484909477
140446219,6325,A,0.0611,0.873936957618369
139994147,15000,A,0.0611,0.873936873104525
139498757,15000,A,0.0611,0.87393584332702
140617736,12300,A,0.0611,0.873931999535841
139218689,20000,A,0.0611,0.873930986319664
140692244,9000,A,0.0611,0.873930547881911
139288096,8000,A,0.0611,0.873930455948972
140309919,15000,A,0.0611,0.873927334245423
140960696,12000,A,0.0611,0.873926206994941
139486117,4000,A,0.0611,0.873924591030087
139688900,30000,A,0.0611,0.873921868070778
140097438,5200,A,0.0611,0.873921414951527
140459890,20000,A,0.0611,0.873918324568324
139293817,32000,A,0.0611,0.873914512597315
139974108,40000,A,0.0611,0.8739138937477771
139877393,22500,A,0.0611,0.873912676183288
137989369,40000,A,0.0611,0.873909049839076
140321788,16000,A,0.0611,0.873906847215933
140882474,10000,A,0.0611,0.873904166635123
140641764,16000,A,0.0611,0.8739039524600289
139580141,7200,A,0.0611,0.8739010944111569
138630931,35000,A,0.0611,0.873894394037843
140828764,10000,A,0.0611,0.873886500207245
140004613,12000,A,0.0611,0.873882237692263
140814892,5250,A,0.0611,0.873880165082053
140791904,35000,A,0.0611,0.87387972996026
140791765,12000,A,0.0611,0.8738789789510379
140366683,10000,A,0.0611,0.873877347700529
140947000,7000,A,0.0611,0.873874270654367
140244003,5000,A,0.0611,0.873873830796406
140873428,18000,A,0.0611,0.873871864299652
140859741,7400,A,0.0611,0.873871037369752
139887504,20000,A,0.0611,0.8738690189099629
140731623,15000,A,0.0611,0.873863312944392
139661394,38500,A,0.0611,0.873858858125903
139997317,5000,A,0.0611,0.8738577495375099
139579557,10000,A,0.0611,0.8738465961376289
139663746,3000,A,0.0611,0.873843772436247
141098775,16000,A,0.0611,0.873842098781596
139712748,10000,A,0.0611,0.873839556354221
140736229,15000,A,0.0611,0.873838728269141
141042638,16000,A,0.0611,0.8738373776093971
138264290,32000,A,0.0611,0.873836093619469
140121621,13000,A,0.0611,0.873834836686033
139108511,12000,A,0.0611,0.873832957318851
139497192,17600,A,0.0611,0.873829141764052
139503368,30000,A,0.0611,0.873821551013922
139382602,3500,A,0.0611,0.87381856976386
140065010,15000,A,0.0611,0.873816170896859
140479331,40000,A,0.0611,0.873815850608139
140016563,20000,A,0.0611,0.87381467538622
139288855,15000,A,0.0611,0.8738144544462
139032879,9000,A,0.0611,0.873810650400605
138531737,27000,A,0.0611,0.873809625132492
139379564,13000,A,0.0611,0.873807898477171
140251725,11000,A,0.0611,0.87380618928973
140619158,25000,A,0.0611,0.873804679108609
139774487,12000,A,0.0611,0.8738036874297019
139699789,9000,A,0.0611,0.8738033096247639
140093779,40000,A,0.0611,0.8737787203474889
140485251,11000,A,0.0611,0.873772288823916
139870327,9000,A,0.0611,0.8737659912872731
140867732,22000,A,0.0611,0.873765653311676
141012480,4500,A,0.0611,0.8737485909893
140675818,30000,A,0.0611,0.873748139710866
140867465,12000,A,0.0611,0.87374634259695
140940116,8000,A,0.0611,0.873741057913358
140803365,35000,A,0.0611,0.873733474090623
139354255,6000,A,0.0611,0.873732522105339
140650538,40000,A,0.0611,0.8737309154148329
139660069,9600,A,0.0611,0.8737308846676339
139335840,17000,A,0.0611,0.87371797388744
140035704,16000,A,0.0611,0.87371680373126
139635508,20000,A,0.0611,0.873714847970011
139592639,19500,A,0.0611,0.87371432153752
140698749,10000,A,0.0611,0.873711987864794
138975406,17000,A,0.0611,0.873710469758112
140312321,17000,A,0.0611,0.873710274670559
139439898,12000,A,0.0611,0.873708010408205
139435226,20000,A,0.0611,0.87370755831115
141062342,15000,A,0.0611,0.873695498054996
140976100,10000,A,0.0611,0.8736923686346509
139789227,11000,A,0.0611,0.87369183404361
139618158,10000,A,0.0611,0.873691008573928
140423591,20000,A,0.0611,0.873690913578627
140744684,15000,A,0.0611,0.873688698693527
141081301,20000,A,0.0611,0.873686642940121
140656551,16000,A,0.0611,0.873686342004633
140538659,30000,A,0.0611,0.87368291996732
140078475,15000,A,0.0611,0.873680778682307
140621189,28000,A,0.0611,0.873679922214016
139679192,18000,A,0.0611,0.873678599024875
140805062,35000,A,0.0611,0.873678333672328
140688488,12500,A,0.0611,0.8736753251870459
140478508,24000,A,0.0611,0.8736750564075599
139938478,24000,A,0.0611,0.873670727851768
140737316,8500,A,0.0611,0.873664608349868
140153514,15000,A,0.0611,0.8736603132904
139109537,36000,A,0.0611,0.873660286140135
140277918,11000,A,0.0611,0.873658568406116
139634689,7500,A,0.0611,0.87365778439465
139976773,15000,A,0.0611,0.873657217787473
139821964,20000,A,0.0611,0.87365543749055
139940830,14000,A,0.0611,0.873650905716752
140280380,10000,A,0.0611,0.87364843323604
140840061,15000,A,0.0611,0.873648073082363
140630870,40000,A,0.0611,0.873647079718781
140524144,6250,A,0.0611,0.873643279819853
140633558,7000,A,0.0611,0.873642248532521
139679775,23500,A,0.0611,0.873639319701202
139534356,7000,A,0.0611,0.873637753109539
140294980,10000,A,0.0611,0.873635111455147
140856049,5000,A,0.0611,0.8736349186300301
139592768,12000,A,0.0611,0.873626078431719
139775006,2400,A,0.0611,0.873625654096347
139492327,30000,A,0.0611,0.8736224673826349
140013397,22000,A,0.0611,0.87361463943406
139700423,20000,A,0.0611,0.873612302612813
139503207,40000,A,0.0611,0.8736049359878
140685159,20000,A,0.0611,0.8736044804265191
140119209,5000,A,0.0611,0.873604274847717
139540926,6000,A,0.0611,0.873600794597118
140078144,13000,A,0.0611,0.87359216599097
140725728,16000,A,0.0611,0.8735908347193571
140252866,15000,A,0.0611,0.873588915945881
140434404,5000,A,0.0611,0.873580395210246
139879585,16000,A,0.0611,0.873579984988506
139655217,3000,A,0.0611,0.873578062600615
141109065,12000,A,0.0611,0.873577382536928
140904353,20000,A,0.0611,0.873576793354744
139511702,10000,A,0.0611,0.87357502230045
139687332,27000,A,0.0611,0.873569417366999
140368363,10000,A,0.0611,0.873563474811568
140062878,16000,A,0.0611,0.873563437756692
139790306,16000,A,0.0611,0.873553370327351
140763826,10000,A,0.0611,0.8735533641743329
139804481,38000,A,0.0611,0.873552467300268
140625918,13500,A,0.0611,0.8735414670495509
140987011,4500,A,0.0611,0.87354123745418
139946173,10000,A,0.0611,0.8735396563672451
